observation_id,artifact_id,line_id,token_index,original_sign,canonical_sign,mapping_status,mapping_confidence,uncertainty_flag,mapping_notes
OBS_001619,HT 89,JU+*317-QE 46_log,26,CHILDREN?,CHILDREN?,identity,1.000000,0,
OBS_001620,HT 89,JU+*317-QE 46_stmt,0,FIC,FIC,identity,1.000000,0,
OBS_001620,HT 89,JU+*317-QE 46_stmt,1,E,E,identity,1.000000,0,
OBS_001621,HT 89,VIR+*313 18_log,0,3RD,3RD,identity,1.000000,0,
OBS_001621,HT 89,VIR+*313 18_log,1,UNIT,UNIT,identity,1.000000,0,
OBS_001621,HT 89,VIR+*313 18_log,2,WINE,WINE,identity,1.000000,0,
OBS_001621,HT 89,VIR+*313 18_log,3,TO,TO,identity,1.000000,0,
OBS_001621,HT 89,VIR+*313 18_log,4,EACH,EACH,identity,1.000000,0,
OBS_001622,HT 89,table2_row3_log,0,MAIMI,MAIMI,identity,1.000000,0,
OBS_001623,HT 89,table2_row3_stmt,0,MAIMI,MAIMI,identity,1.000000,0,
OBS_001624,HT 89,table2_row4_log,0,TARA,TARA,identity,1.000000,0,
OBS_001625,HT 89,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_001625,HT 89,word_1,1,AB31,AB31,identity,1.000000,0,
OBS_001625,HT 89,word_1,2,AB76,AB76,identity,1.000000,0,
OBS_001626,HT 89,word_2,0,AB80,AB80,identity,1.000000,0,
OBS_001626,HT 89,word_2,1,AB28,AB28,identity,1.000000,0,
OBS_001626,HT 89,word_2,2,AB73,AB73,identity,1.000000,0,
OBS_001627,HT 89,word_3,0,AB59,AB59,identity,1.000000,0,
OBS_001627,HT 89,word_3,1,AB60,AB60,identity,1.000000,0,
OBS_001628,HT 89,word_4,0,AB81,AB81,identity,1.000000,0,
OBS_001628,HT 89,word_4,1,AB02,AB02,identity,1.000000,0,
OBS_001629,HT 89,word_5,0,AB131A,AB131A,identity,1.000000,0,
OBS_001630,HT 8A,word_1,0,AB46,AB46,identity,1.000000,0,
OBS_001630,HT 8A,word_1,1,AB07,AB07,identity,1.000000,0,
OBS_001631,HT 8A,word_2,0,AB56,AB56,identity,1.000000,0,
OBS_001631,HT 8A,word_2,1,AB77,AB77,identity,1.000000,0,
OBS_001631,HT 8A,word_2,2,AB60,AB60,identity,1.000000,0,
OBS_001631,HT 8A,word_2,3,AB37,AB37,identity,1.000000,0,
OBS_001632,HT 8A,word_3,0,AB04,AB04,identity,1.000000,0,
OBS_001632,HT 8A,word_3,1,A301,A301,identity,1.000000,0,
OBS_001633,HT 8A,word_4,0,AB16,AB16,identity,1.000000,0,
OBS_001633,HT 8A,word_4,1,A310,A310,identity,1.000000,0,
OBS_001633,HT 8A,word_4,2,AB28,AB28,identity,1.000000,0,
OBS_001634,HT 8A,word_5,0,AB41,AB41,identity,1.000000,0,
OBS_001634,HT 8A,word_5,1,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001634,HT 8A,word_5,2,AB60,AB60,identity,1.000000,0,
OBS_001635,HT 8A,word_6,0,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001635,HT 8A,word_6,1,AB27,AB27,identity,1.000000,0,
OBS_001635,HT 8A,word_6,2,AB59,AB59,identity,1.000000,0,
OBS_001635,HT 8A,word_6,3,AB06,AB06,identity,1.000000,0,
OBS_001636,HT 8B,word_1,0,AB58,AB58,identity,1.000000,0,
OBS_001636,HT 8B,word_1,1,AB29,AB29,identity,1.000000,0,
OBS_001636,HT 8B,word_1,2,AB188,AB188,identity,1.000000,0,
OBS_001637,HT 8B,word_2,0,AB56,AB56,identity,1.000000,0,
OBS_001637,HT 8B,word_2,1,AB188,AB188,identity,1.000000,0,
OBS_001638,HT 8B,word_3,0,AB16,AB16,identity,1.000000,0,
OBS_001638,HT 8B,word_3,1,A310,A310,identity,1.000000,0,
OBS_001638,HT 8B,word_3,2,AB28,AB28,identity,1.000000,0,
OBS_001639,HT 8B,word_4,0,AB77,AB77,identity,1.000000,0,
OBS_001639,HT 8B,word_4,1,AB03,AB03,identity,1.000000,0,
OBS_001640,HT 8B,word_5,0,AB03,AB03,identity,1.000000,0,
OBS_001640,HT 8B,word_5,1,AB57,AB57,identity,1.000000,0,
OBS_001640,HT 8B,word_5,2,AB27,AB27,identity,1.000000,0,
OBS_001641,HT 9,a.1_log,0,TE,TE,identity,1.000000,0,
OBS_001641,HT 9,a.1_log,1,VINA,VINA,identity,1.000000,0,
OBS_001642,HT 9,a.1_stmt,0,SA,SA,identity,1.000000,0,
OBS_001642,HT 9,a.1_stmt,1,RO,RO,identity,1.000000,0,
OBS_001643,HT 9,a.2_stmt,0,PA,PA,identity,1.000000,0,
OBS_001643,HT 9,a.2_stmt,1,DE,DE,identity,1.000000,0,
OBS_001644,HT 9,a.3-4_stmt,0,QE,QE,identity,1.000000,0,
OBS_001644,HT 9,a.3-4_stmt,1,PU,PU,identity,1.000000,0,
OBS_001645,HT 9,a.3_stmt,0,DI,DI,identity,1.000000,0,
OBS_001645,HT 9,a.3_stmt,1,NA,NA,identity,1.000000,0,
OBS_001645,HT 9,a.3_stmt,2,U,U,identity,1.000000,0,
OBS_001646,HT 9,a.4-5_stmt,0,TA,TA,identity,1.000000,0,
OBS_001646,HT 9,a.4-5_stmt,1,I,I,identity,1.000000,0,
OBS_001647,HT 9,a.4_stmt,0,DI,DI,identity,1.000000,0,
OBS_001647,HT 9,a.4_stmt,1,RA,RA,suppressed_in_strict,0.350000,1,
OBS_001648,HT 9,a.5-6_stmt,0,A,A,identity,1.000000,0,
OBS_001648,HT 9,a.5-6_stmt,1,RU,RU,identity,1.000000,0,
OBS_001649,HT 9,a.6_stmt,0,KU,KU,identity,1.000000,0,
OBS_001649,HT 9,a.6_stmt,1,RO,RO,identity,1.000000,0,
OBS_001650,HT 9,b.1_log,0,PA3,PA3,identity,1.000000,0,
OBS_001651,HT 9,b.1_stmt,0,WA,WA,identity,1.000000,0,
OBS_001651,HT 9,b.1_stmt,1,JA,JA,identity,1.000000,0,
OBS_001651,HT 9,b.1_stmt,2,PI,PI,identity,1.000000,0,
OBS_001652,HT 9,b.2-3_stmt,0,A,A,identity,1.000000,0,
OBS_001652,HT 9,b.2-3_stmt,1,SI,SI,identity,1.000000,0,
OBS_001653,HT 9,b.2_stmt,0,PA,PA,identity,1.000000,0,
OBS_001653,HT 9,b.2_stmt,1,DE,DE,identity,1.000000,0,
OBS_001654,HT 9,b.3_stmt,0,DI,DI,identity,1.000000,0,
OBS_001654,HT 9,b.3_stmt,1,RA,RA,suppressed_in_strict,0.350000,1,
OBS_001655,HT 9,b.4_stmt,0,QE,QE,identity,1.000000,0,
OBS_001655,HT 9,b.4_stmt,1,PU,PU,identity,1.000000,0,
OBS_001656,HT 9,b.4_stmt,0,TA,TA,identity,1.000000,0,
OBS_001656,HT 9,b.4_stmt,1,I,I,identity,1.000000,0,
OBS_001657,HT 9,b.5_stmt,0,DI,DI,identity,1.000000,0,
OBS_001657,HT 9,b.5_stmt,1,NA,NA,identity,1.000000,0,
OBS_001657,HT 9,b.5_stmt,2,U,U,identity,1.000000,0,
OBS_001658,HT 9,b.6_stmt,0,KU,KU,identity,1.000000,0,
OBS_001658,HT 9,b.6_stmt,1,RO,RO,identity,1.000000,0,
OBS_001659,HT 90,.1-2_log,0,GRA,GRA,identity,1.000000,0,
OBS_001660,HT 90,.1-2_stmt,0,SA,SA,identity,1.000000,0,
OBS_001660,HT 90,.1-2_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001661,HT 90,.1_stmt,0,I,I,identity,1.000000,0,
OBS_001661,HT 90,.1_stmt,1,KU,KU,identity,1.000000,0,
OBS_001661,HT 90,.1_stmt,2,RI,RI,identity,1.000000,0,
OBS_001661,HT 90,.1_stmt,3,NA,NA,identity,1.000000,0,
OBS_001662,HT 90,.2-3_log,0,GRA,GRA,identity,1.000000,0,
OBS_001663,HT 90,.2-3_stmt,0,SI,SI,identity,1.000000,0,
OBS_001663,HT 90,.2-3_stmt,1,RU,RU,identity,1.000000,0,
OBS_001663,HT 90,.2-3_stmt,2,MA,MA,identity,1.000000,0,
OBS_001663,HT 90,.2-3_stmt,3,RI,RI,identity,1.000000,0,
OBS_001663,HT 90,.2-3_stmt,4,TA2,TA2,identity,1.000000,0,
OBS_001664,HT 90,.2_log,0,FIC,FIC,identity,1.000000,0,
OBS_001665,HT 90,.2_log,0,OLE,OLE,identity,1.000000,0,
OBS_001665,HT 90,.2_log,1,DI,DI,identity,1.000000,0,
OBS_001666,HT 90,.3-4_log,0,FIC,FIC,identity,1.000000,0,
OBS_001667,HT 90,.4_log,0,OLE,OLE,identity,1.000000,0,
OBS_001667,HT 90,.4_log,1,MI,MI,identity,1.000000,0,
OBS_001668,HT 90,word_1,0,AB28,AB28,identity,1.000000,0,
OBS_001668,HT 90,word_1,1,AB81,AB81,identity,1.000000,0,
OBS_001668,HT 90,word_1,2,AB53,AB53,identity,1.000000,0,
OBS_001668,HT 90,word_1,3,AB06,AB06,identity,1.000000,0,
OBS_001669,HT 90,word_2,0,AB31,AB31,identity,1.000000,0,
OBS_001669,HT 90,word_2,1,AB76,AB76,identity,1.000000,0,
OBS_001670,HT 90,word_3,0,AB41,AB41,identity,1.000000,0,
OBS_001670,HT 90,word_3,1,AB26,AB26,identity,1.000000,0,
OBS_001670,HT 90,word_3,2,AB80,AB80,identity,1.000000,0,
OBS_001670,HT 90,word_3,3,AB53,AB53,identity,1.000000,0,
OBS_001670,HT 90,word_3,4,AB66,AB66,identity,1.000000,0,
OBS_001671,HT 91,.1_stmt,0,I,I,identity,1.000000,0,
OBS_001671,HT 91,.1_stmt,1,KA,KA,identity,1.000000,0,
OBS_001672,HT 91,.2-3_log,0,OLE,OLE,identity,1.000000,0,
OBS_001672,HT 91,.2-3_log,1,U,U,identity,1.000000,0,
OBS_001673,HT 91,.2_log,0,OLE,OLE,identity,1.000000,0,
OBS_001673,HT 91,.2_log,1,KI,KI,identity,1.000000,0,
OBS_001674,HT 91,.3_log,0,FIC,FIC,identity,1.000000,0,
OBS_001675,HT 91,.3_log,0,OLE,OLE,identity,1.000000,0,
OBS_001675,HT 91,.3_log,1,MI,MI,identity,1.000000,0,
OBS_001676,HT 91,.3_log,0,OLIV,OLIV,exact,1.000000,0,Canonical sign form
OBS_001677,HT 91,.4_log,0,VINA,VINA,identity,1.000000,0,
OBS_001678,HT 91,.5_log,0,OLE,OLE,identity,1.000000,0,
OBS_001678,HT 91,.5_log,1,MI,MI,identity,1.000000,0,
OBS_001679,HT 91,.5_stmt,0,TE,TE,identity,1.000000,0,
OBS_001679,HT 91,.5_stmt,1,RI,RI,identity,1.000000,0,
OBS_001680,HT 91,word_1,0,AB28,AB28,identity,1.000000,0,
OBS_001680,HT 91,word_1,1,AB77,AB77,identity,1.000000,0,
OBS_001681,HT 91,word_2,0,AB04,AB04,identity,1.000000,0,
OBS_001681,HT 91,word_2,1,AB53,AB53,identity,1.000000,0,
OBS_001682,HT 92,.1-2_log,0,GRA,GRA,identity,1.000000,0,
OBS_001683,HT 92,.1-2_stmt,0,A,A,identity,1.000000,0,
OBS_001683,HT 92,.1-2_stmt,1,DU,DU,identity,1.000000,0,
OBS_001684,HT 92,word_1,0,AB08,AB08,identity,1.000000,0,
OBS_001684,HT 92,word_1,1,AB51,AB51,identity,1.000000,0,
OBS_001685,HT 93,a.1-2_log,0,DA,DA,identity,1.000000,0,
OBS_001685,HT 93,a.1-2_log,1,RE,RE,identity,1.000000,0,
OBS_001685,HT 93,a.1-2_log,2,SE,SE,identity,1.000000,0,
OBS_001686,HT 93,a.1-2_stmt,0,DI,DI,identity,1.000000,0,
OBS_001686,HT 93,a.1-2_stmt,1,RI,RI,identity,1.000000,0,
OBS_001686,HT 93,a.1-2_stmt,2,NA,NA,identity,1.000000,0,
OBS_001687,HT 93,a.1_log,0,GRA,GRA,identity,1.000000,0,
OBS_001687,HT 93,a.1_log,1,PA3,PA3,identity,1.000000,0,
OBS_001687,HT 93,a.1_log,2,RE,RE,identity,1.000000,0,
OBS_001687,HT 93,a.1_log,3,SE,SE,identity,1.000000,0,
OBS_001688,HT 93,a.1_stmt,0,PA3,PA3,identity,1.000000,0,
OBS_001688,HT 93,a.1_stmt,1,NI,NI,identity,1.000000,0,
OBS_001688,HT 93,a.1_stmt,2,NA,NA,identity,1.000000,0,
OBS_001689,HT 93,a.2-3_stmt,0,KI,KI,identity,1.000000,0,
OBS_001689,HT 93,a.2-3_stmt,1,DI,DI,identity,1.000000,0,
OBS_001689,HT 93,a.2-3_stmt,2,NI,NI,identity,1.000000,0,
OBS_001690,HT 93,a.3-4_log,0,I,I,identity,1.000000,0,
OBS_001690,HT 93,a.3-4_log,1,GRA,GRA,identity,1.000000,0,
OBS_001690,HT 93,a.3-4_log,2,PA,PA,identity,1.000000,0,
OBS_001691,HT 93,a.3-4_stmt,0,A,A,identity,1.000000,0,
OBS_001691,HT 93,a.3-4_stmt,1,SE,SE,identity,1.000000,0,
OBS_001692,HT 93,a.4-5_log,0,I,I,identity,1.000000,0,
OBS_001692,HT 93,a.4-5_log,1,GRA,GRA,identity,1.000000,0,
OBS_001692,HT 93,a.4-5_log,2,PA,PA,identity,1.000000,0,
OBS_001693,HT 93,a.4-5_stmt,0,QA,QA,identity,1.000000,0,
OBS_001693,HT 93,a.4-5_stmt,1,QA,QA,identity,1.000000,0,
OBS_001693,HT 93,a.4-5_stmt,2,RU,RU,identity,1.000000,0,
OBS_001694,HT 93,a.4_stmt,0,SA,SA,identity,1.000000,0,
OBS_001694,HT 93,a.4_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001695,HT 93,a.5-6_stmt,0,VIR,VIR,identity,1.000000,0,
OBS_001695,HT 93,a.5-6_stmt,1,I,I,identity,1.000000,0,
OBS_001696,HT 93,a.6_stmt,0,DE,DE,identity,1.000000,0,
OBS_001696,HT 93,a.6_stmt,1,JU,JU,identity,1.000000,0,
OBS_001696,HT 93,a.6_stmt,2,KU,KU,identity,1.000000,0,
OBS_001697,HT 93,a.7_log,0,*406VAS,*406VAS,identity,1.000000,0,
OBS_001698,HT 93,a.7_stmt,0,DA,DA,identity,1.000000,0,
OBS_001698,HT 93,a.7_stmt,1,RI,RI,identity,1.000000,0,
OBS_001698,HT 93,a.7_stmt,2,DA,DA,identity,1.000000,0,
OBS_001699,HT 93,a.8_stmt,0,PA,PA,identity,1.000000,0,
OBS_001699,HT 93,a.8_stmt,1,SE,SE,identity,1.000000,0,
OBS_001699,HT 93,a.8_stmt,2,JA,JA,identity,1.000000,0,
OBS_001700,HT 93,a.8_stmt,0,PA3,PA3,identity,1.000000,0,
OBS_001700,HT 93,a.8_stmt,1,NI,NI,identity,1.000000,0,
OBS_001700,HT 93,a.8_stmt,2,NA[,NA[,identity,1.000000,0,
OBS_001701,HT 93,a.9_log,0,VIR,VIR,identity,1.000000,0,
OBS_001702,HT 93,b.1_stmt,0,KI,KI,identity,1.000000,0,
OBS_001702,HT 93,b.1_stmt,1,RO[,RO[,identity,1.000000,0,
OBS_001703,HT 93A,word_1,0,AB56,AB56,identity,1.000000,0,
OBS_001703,HT 93A,word_1,1,AB30,AB30,identity,1.000000,0,
OBS_001703,HT 93A,word_1,2,AB06,AB06,identity,1.000000,0,
OBS_001704,HT 93A,word_10,0,AB01,AB01,identity,1.000000,0,
OBS_001704,HT 93A,word_10,1,AB53,AB53,identity,1.000000,0,
OBS_001704,HT 93A,word_10,2,AB01,AB01,identity,1.000000,0,
OBS_001705,HT 93A,word_11,0,AB56,AB56,identity,1.000000,0,
OBS_001705,HT 93A,word_11,1,AB30,AB30,identity,1.000000,0,
OBS_001705,HT 93A,word_11,2,AB06,AB06,identity,1.000000,0,
OBS_001706,HT 93A,word_12,0,AB03,AB03,identity,1.000000,0,
OBS_001706,HT 93A,word_12,1,AB09,AB09,identity,1.000000,0,
OBS_001706,HT 93A,word_12,2,AB57,AB57,identity,1.000000,0,
OBS_001707,HT 93A,word_13,0,[?],[?],identity,1.000000,0,
OBS_001707,HT 93A,word_13,1,AB77,AB77,identity,1.000000,0,
OBS_001708,HT 93A,word_2,0,AB07,AB07,identity,1.000000,0,
OBS_001708,HT 93A,word_2,1,AB53,AB53,identity,1.000000,0,
OBS_001708,HT 93A,word_2,2,AB06,AB06,identity,1.000000,0,
OBS_001709,HT 93A,word_3,0,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001709,HT 93A,word_3,1,AB07,AB07,identity,1.000000,0,
OBS_001709,HT 93A,word_3,2,AB30,AB30,identity,1.000000,0,
OBS_001710,HT 93A,word_4,0,AB08,AB08,identity,1.000000,0,
OBS_001710,HT 93A,word_4,1,AB09,AB09,identity,1.000000,0,
OBS_001711,HT 93A,word_5,0,AB31,AB31,identity,1.000000,0,
OBS_001711,HT 93A,word_5,1,AB76,AB76,identity,1.000000,0,
OBS_001712,HT 93A,word_6,0,AB16,AB16,identity,1.000000,0,
OBS_001712,HT 93A,word_6,1,AB16,AB16,identity,1.000000,0,
OBS_001712,HT 93A,word_6,2,AB26,AB26,identity,1.000000,0,
OBS_001713,HT 93A,word_7,0,AB100,AB100,identity,1.000000,0,
OBS_001713,HT 93A,word_7,1,AB28,AB28,identity,1.000000,0,
OBS_001714,HT 93A,word_8,0,AB45,AB45,identity,1.000000,0,
OBS_001714,HT 93A,word_8,1,AB65,AB65,identity,1.000000,0,
OBS_001714,HT 93A,word_8,2,AB81,AB81,identity,1.000000,0,
OBS_001715,HT 93A,word_9,0,AB61,AB61,identity,1.000000,0,
OBS_001715,HT 93A,word_9,1,AB37,AB37,identity,1.000000,0,
OBS_001715,HT 93A,word_9,2,[?],[?],identity,1.000000,0,
OBS_001716,HT 93B,word_1,0,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001716,HT 93B,word_1,1,AB02,AB02,identity,1.000000,0,
OBS_001717,HT 94,a .3_stmt,0,SA,SA,identity,1.000000,0,
OBS_001717,HT 94,a .3_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001718,HT 94,a.1_log,0,VIR,VIR,identity,1.000000,0,
OBS_001719,HT 94,a.1_stmt,0,KA,KA,identity,1.000000,0,
OBS_001719,HT 94,a.1_stmt,1,PA,PA,identity,1.000000,0,
OBS_001720,HT 94,a.2_log,0,TI,TI,identity,1.000000,0,
OBS_001720,HT 94,a.2_log,1,A,A,identity,1.000000,0,
OBS_001721,HT 94,a.2_log,0,VIR,VIR,identity,1.000000,0,
OBS_001721,HT 94,a.2_log,1,*313B,*313B,identity,1.000000,0,
OBS_001722,HT 94,a.3_log,0,FIC,FIC,identity,1.000000,0,
OBS_001723,HT 94,a.3_stmt,0,KU,KU,identity,1.000000,0,
OBS_001723,HT 94,a.3_stmt,1,RO,RO,identity,1.000000,0,
OBS_001724,HT 94,a.3_stmt,0,SA,SA,identity,1.000000,0,
OBS_001724,HT 94,a.3_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001725,HT 94,a.4_log,0,FIC,FIC,identity,1.000000,0,
OBS_001726,HT 94,a.4_stmt,0,[NAME,[NAME,identity,1.000000,0,
OBS_001727,HT 94,a.5_log,0,FIC,FIC,identity,1.000000,0,
OBS_001728,HT 94,a.5_stmt,0,[NAME,[NAME,identity,1.000000,0,
OBS_001729,HT 94,b.1_stmt,0,KI,KI,identity,1.000000,0,
OBS_001729,HT 94,b.1_stmt,1,RO,RO,identity,1.000000,0,
OBS_001730,HT 94,b.1_stmt,0,PA,PA,identity,1.000000,0,
OBS_001730,HT 94,b.1_stmt,1,TA,TA,identity,1.000000,0,
OBS_001730,HT 94,b.1_stmt,2,NE,NE,identity,1.000000,0,
OBS_001731,HT 94,b.1_stmt,0,TU,TU,identity,1.000000,0,
OBS_001731,HT 94,b.1_stmt,1,MA,MA,identity,1.000000,0,
OBS_001732,HT 94,b.2_stmt,0,DE,DE,identity,1.000000,0,
OBS_001732,HT 94,b.2_stmt,1,DI,DI,identity,1.000000,0,
OBS_001733,HT 94,b.2_stmt,0,KE,KE,identity,1.000000,0,
OBS_001733,HT 94,b.2_stmt,1,KI,KI,identity,1.000000,0,
OBS_001733,HT 94,b.2_stmt,2,RU,RU,identity,1.000000,0,
OBS_001734,HT 94,b.2_stmt,0,SA,SA,identity,1.000000,0,
OBS_001734,HT 94,b.2_stmt,1,RU,RU,identity,1.000000,0,
OBS_001735,HT 94,b.3_stmt,0,KU,KU,identity,1.000000,0,
OBS_001735,HT 94,b.3_stmt,1,RO,RO,identity,1.000000,0,
OBS_001736,HT 94,b.4_stmt,0,RA,RA,suppressed_in_strict,0.350000,1,
OBS_001736,HT 94,b.4_stmt,1,DE,DE,identity,1.000000,0,
OBS_001736,HT 94,b.4_stmt,2,ME,ME,identity,1.000000,0,
OBS_001736,HT 94,b.4_stmt,3,TE,TE,identity,1.000000,0,
OBS_001737,HT 94A,word_1,0,AB77,AB77,identity,1.000000,0,
OBS_001737,HT 94A,word_1,1,AB03,AB03,identity,1.000000,0,
OBS_001738,HT 94A,word_2,0,AB81,AB81,identity,1.000000,0,
OBS_001738,HT 94A,word_2,1,AB02,AB02,identity,1.000000,0,
OBS_001739,HT 94A,word_3,0,AB31,AB31,identity,1.000000,0,
OBS_001739,HT 94A,word_3,1,AB76,AB76,identity,1.000000,0,
OBS_001740,HT 94A,word_4,0,A318,A318,identity,1.000000,0,
OBS_001740,HT 94A,word_4,1,A306,A306,identity,1.000000,0,
OBS_001741,HT 94B,word_1,0,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001741,HT 94B,word_1,1,AB02,AB02,identity,1.000000,0,
OBS_001742,HT 94B,word_2,0,AB69,AB69,identity,1.000000,0,
OBS_001742,HT 94B,word_2,1,AB80,AB80,identity,1.000000,0,
OBS_001743,HT 94B,word_3,0,AB03,AB03,identity,1.000000,0,
OBS_001743,HT 94B,word_3,1,AB59,AB59,identity,1.000000,0,
OBS_001743,HT 94B,word_3,2,AB24,AB24,identity,1.000000,0,
OBS_001744,HT 94B,word_4,0,AB45,AB45,identity,1.000000,0,
OBS_001744,HT 94B,word_4,1,AB07,AB07,identity,1.000000,0,
OBS_001745,HT 94B,word_5,0,AB44,AB44,identity,1.000000,0,
OBS_001745,HT 94B,word_5,1,AB67,AB67,exact,1.000000,0,Canonical sign form
OBS_001745,HT 94B,word_5,2,AB26,AB26,identity,1.000000,0,
OBS_001746,HT 94B,word_6,0,AB31,AB31,identity,1.000000,0,
OBS_001746,HT 94B,word_6,1,AB26,AB26,identity,1.000000,0,
OBS_001747,HT 94B,word_7,0,AB81,AB81,identity,1.000000,0,
OBS_001747,HT 94B,word_7,1,AB02,AB02,identity,1.000000,0,
OBS_001748,HT 94B,word_8,0,AB60,AB60,identity,1.000000,0,
OBS_001748,HT 94B,word_8,1,[?],[?],identity,1.000000,0,
OBS_001748,HT 94B,word_8,2,AB45,AB45,identity,1.000000,0,
OBS_001748,HT 94B,word_8,3,AB13,AB13,identity,1.000000,0,
OBS_001748,HT 94B,word_8,4,AB04,AB04,identity,1.000000,0,
OBS_001749,HT 94B,word_9,0,AB21F,AB21F,identity,1.000000,0,
OBS_001749,HT 94B,word_9,1,AB69,AB69,identity,1.000000,0,
OBS_001750,HT 95,a.1_log,0,GRA,GRA,identity,1.000000,0,
OBS_001751,HT 95,a.1_stmt,0,DA,DA,identity,1.000000,0,
OBS_001751,HT 95,a.1_stmt,1,DU,DU,identity,1.000000,0,
OBS_001751,HT 95,a.1_stmt,2,MA,MA,identity,1.000000,0,
OBS_001751,HT 95,a.1_stmt,3,TA,TA,identity,1.000000,0,
OBS_001752,HT 95,a.2_stmt,0,DA,DA,identity,1.000000,0,
OBS_001752,HT 95,a.2_stmt,1,ME,ME,identity,1.000000,0,
OBS_001753,HT 95,a.2_stmt,0,MI,MI,identity,1.000000,0,
OBS_001753,HT 95,a.2_stmt,1,NU,NU,identity,1.000000,0,
OBS_001753,HT 95,a.2_stmt,2,TE,TE,identity,1.000000,0,
OBS_001754,HT 95,a.3-4_stmt,0,KU,KU,identity,1.000000,0,
OBS_001754,HT 95,a.3-4_stmt,1,NI,NI,identity,1.000000,0,
OBS_001754,HT 95,a.3-4_stmt,2,SU,SU,identity,1.000000,0,
OBS_001755,HT 95,a.3_stmt,0,SA,SA,identity,1.000000,0,
OBS_001755,HT 95,a.3_stmt,1,RU,RU,identity,1.000000,0,
OBS_001756,HT 95,a.4-5_stmt,0,QE,QE,identity,1.000000,0,
OBS_001756,HT 95,a.4-5_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001756,HT 95,a.4-5_stmt,2,U,U,identity,1.000000,0,
OBS_001757,HT 95,a.4_stmt,0,DI,DI,identity,1.000000,0,
OBS_001757,HT 95,a.4_stmt,1,DE,DE,identity,1.000000,0,
OBS_001757,HT 95,a.4_stmt,2,RU,RU,identity,1.000000,0,
OBS_001758,HT 95,b.1_stmt,0,A,A,identity,1.000000,0,
OBS_001758,HT 95,b.1_stmt,1,DU,DU,identity,1.000000,0,
OBS_001759,HT 95,b.1_stmt,0,SA,SA,identity,1.000000,0,
OBS_001759,HT 95,b.1_stmt,1,RU,RU,identity,1.000000,0,
OBS_001760,HT 95,b.2-3_stmt,0,MI,MI,identity,1.000000,0,
OBS_001760,HT 95,b.2-3_stmt,1,NU,NU,identity,1.000000,0,
OBS_001760,HT 95,b.2-3_stmt,2,TE,TE,identity,1.000000,0,
OBS_001761,HT 95,b.2_stmt,0,DA,DA,identity,1.000000,0,
OBS_001761,HT 95,b.2_stmt,1,ME,ME,identity,1.000000,0,
OBS_001762,HT 95,b.3-4_stmt,0,KU,KU,identity,1.000000,0,
OBS_001762,HT 95,b.3-4_stmt,1,NI,NI,identity,1.000000,0,
OBS_001762,HT 95,b.3-4_stmt,2,SU,SU,identity,1.000000,0,
OBS_001763,HT 95,b.4-5_stmt,0,QE,QE,identity,1.000000,0,
OBS_001763,HT 95,b.4-5_stmt,1,RA2,RA2,exact,1.000000,0,Canonical sign form
OBS_001763,HT 95,b.4-5_stmt,2,U,U,identity,1.000000,0,
OBS_001764,HT 95,b.4_stmt,0,DI,DI,identity,1.000000,0,
OBS_001764,HT 95,b.4_stmt,1,DE,DE,identity,1.000000,0,
OBS_001764,HT 95,b.4_stmt,2,RU,RU,identity,1.000000,0,
OBS_001765,HT 95A,word_1,0,AB01,AB01,identity,1.000000,0,
OBS_001765,HT 95A,word_1,1,AB51,AB51,identity,1.000000,0,
OBS_001765,HT 95A,word_1,2,AB80,AB80,identity,1.000000,0,
OBS_001765,HT 95A,word_1,3,AB59,AB59,identity,1.000000,0,
OBS_001766,HT 95A,word_2,0,AB01,AB01,identity,1.000000,0,
OBS_001766,HT 95A,word_2,1,AB13,AB13,identity,1.000000,0,
OBS_001767,HT 95A,word_3,0,AB73,AB73,identity,1.000000,0,
OBS_001767,HT 95A,word_3,1,AB55,AB55,identity,1.000000,0,
OBS_001767,HT 95A,word_3,2,AB04,AB04,identity,1.000000,0,
OBS_001768,HT 95A,word_4,0,AB31,AB31,identity,1.000000,0,
OBS_001768,HT 95A,word_4,1,AB26,AB26,identity,1.000000,0,
OBS_001769,HT 95A,word_5,0,AB81,AB81,identity,1.000000,0,
OBS_001769,HT 95A,word_5,1,AB30,AB30,identity,1.000000,0,
OBS_001769,HT 95A,word_5,2,[?],[?],identity,1.000000,0,
OBS_001770,HT 95A,word_6,0,AB07,AB07,identity,1.000000,0,
OBS_001770,HT 95A,word_6,1,AB45,AB45,identity,1.000000,0,
OBS_001770,HT 95A,word_6,2,AB26,AB26,identity,1.000000,0,
OBS_001770,HT 95A,word_6,3,AB78,AB78,identity,1.000000,0,
OBS_001770,HT 95A,word_6,4,AB76,AB76,identity,1.000000,0,
